LOC_ID	Region	APORT_NAME	CITY	STATE	FAC_TYPE	ATCT_FLAG	HUB_SIZE	SYSYEAR	SCENARIO	AC	COMMUTER	T_ENPL	ITN_AC	ITN_AT	ATN_GA	_ITN_MIL	T_ITN	LOC_GA	LOC_MIL	T_LOC	T_AOPS	T_TROPS	TOT_BA
HSV 	ASO	HUNTSVILLE INTL-CARL T JONES FLD                  	HUNTSVILLE	AL	3	1	S	2022	0	219105	362572	581677	13757	9122	16705	10648	50232	3129	11570	14699	64931	112179	87
HSV 	ASO	HUNTSVILLE INTL-CARL T JONES FLD                  	HUNTSVILLE	AL	3	1	S	2023	0	247313	440066	687379	14455	10280	16074	11306	52115	4230	8895	13125	65240	114697	88
PIE 	ASO	ST PETE-CLEARWATER INTL                           	ST PETERSBURG-CLEARWATER                	FL	7	1	S	2013	0	482448	367	482815	7258	3294	51658	9541	71751	61156	8919	70075	141826	0	307
PIE 	ASO	ST PETE-CLEARWATER INTL                           	ST PETERSBURG-CLEARWATER                	FL	7	1	S	2014	0	635932	650	636582	8684	2516	49738	8945	69883	51756	6773	58529	128412	0	310
PIE 	ASO	ST PETE-CLEARWATER INTL                           	ST PETERSBURG-CLEARWATER                	FL	7	1	S	2015	0	772634	449	773083	11241	3146	41263	9427	65077	37312	6003	43315	108392	0	273
PIE 	ASO	ST PETE-CLEARWATER INTL                           	ST PETERSBURG-CLEARWATER                	FL	7	1	S	2016	0	894837	222	895059	13479	3503	41115	8672	66769	35783	6003	41786	108555	0	261
PIE 	ASO	ST PETE-CLEARWATER INTL                           	ST PETERSBURG-CLEARWATER                	FL	7	1	S	2017	0	983965	268	984233	15311	4316	42286	8830	70743	37435	6693	44128	114871	0	222
PIE 	ASO	ST PETE-CLEARWATER INTL                           	ST PETERSBURG-CLEARWATER                	FL	7	1	S	2018	0	1120721	24	1120745	15616	4446	43736	8545	72343	53317	5714	59031	131374	0	259
PIE 	ASO	ST PETE-CLEARWATER INTL                           	ST PETERSBURG-CLEARWATER                	FL	7	1	S	2019	0	1132845	42	1132887	15612	5483	47642	7962	76699	59185	4649	63834	140533	0	302
PIE 	ASO	ST PETE-CLEARWATER INTL                           	ST PETERSBURG-CLEARWATER                	FL	7	1	S	2020	0	795780	26	795806	12900	4959	44245	6886	68990	55551	4142	59693	128683	0	259
PIE 	ASO	ST PETE-CLEARWATER INTL                           	ST PETERSBURG-CLEARWATER                	FL	7	1	S	2021	0	922075	99	922174	14152	6323	45060	7061	72596	54382	3305	57687	130283	0	263
PIE 	ASO	ST PETE-CLEARWATER INTL                           	ST PETERSBURG-CLEARWATER                	FL	7	1	S	2022	0	1216874	33	1216907	15438	8500	50881	6869	81688	57844	2498	60342	142030	0	193
PIE 	ASO	ST PETE-CLEARWATER INTL                           	ST PETERSBURG-CLEARWATER                	FL	7	1	S	2023	0	1232343	62	1232405	15179	17223	46540	5862	84804	79039	1734	80773	165577	0	197
PNS 	ASO	PENSACOLA INTL                                    	PENSACOLA	FL	7	1	S	2013	0	418901	326046	744947	10074	18751	21539	17407	67771	32691	2054	34745	102516	0	88
PNS 	ASO	PENSACOLA INTL                                    	PENSACOLA	FL	7	1	S	2014	0	463519	292583	756102	10594	15403	24883	17854	68734	35589	1370	36959	105693	0	88
PNS 	ASO	PENSACOLA INTL                                    	PENSACOLA	FL	7	1	S	2015	0	477092	299047	776139	11487	14858	25935	18323	70603	32656	1141	33797	104400	0	103
PNS 	ASO	PENSACOLA INTL                                    	PENSACOLA	FL	7	1	S	2016	0	464128	324389	788517	13708	11914	24555	19953	70130	35494	1466	36960	107090	0	104
PNS 	ASO	PENSACOLA INTL                                    	PENSACOLA	FL	7	1	S	2017	0	484360	337801	822161	14526	12035	25874	20779	73214	39216	1596	40812	114026	0	102
PNS 	ASO	PENSACOLA INTL                                    	PENSACOLA	FL	7	1	S	2018	0	598751	338457	937208	17176	11520	31430	16227	76353	37871	1046	38917	115270	0	104
PNS 	ASO	PENSACOLA INTL                                    	PENSACOLA	FL	7	1	S	2019	0	663721	420555	1084276	21696	10390	31327	16738	80151	44464	620	45084	125235	0	122
PNS 	ASO	PENSACOLA INTL                                    	PENSACOLA	FL	7	1	S	2020	0	395503	284846	680349	17632	8963	26536	17954	71085	35148	664	35812	106897	0	152
PNS 	ASO	PENSACOLA INTL                                    	PENSACOLA	FL	7	1	S	2021	0	648989	394009	1042998	24430	10038	23828	18073	76369	20549	2062	22611	98980	0	152
PNS 	ASO	PENSACOLA INTL                                    	PENSACOLA	FL	7	1	S	2022	0	830656	378488	1209144	22126	9387	27301	20958	79772	30885	3478	34363	114135	0	152
PNS 	ASO	PENSACOLA INTL                                    	PENSACOLA	FL	7	1	S	2023	0	1027155	289346	1316501	22300	8808	35324	21477	87909	38780	3277	42057	129966	0	154
SFB 	ASO	ORLANDO SANFORD INTL                              	ORLANDO	FL	7	1	S	2013	0	942486	1600	944086	12733	1155	109295	229	123412	164470	137	164607	288019	0	330
SFB 	ASO	ORLANDO SANFORD INTL                              	ORLANDO	FL	7	1	S	2014	0	977442	1890	979332	13594	21737	57609	191	93131	113056	59	113115	206246	0	344
SFB 	ASO	ORLANDO SANFORD INTL                              	ORLANDO	FL	7	1	S	2015	0	1133597	1237	1134834	16045	81178	25957	248	123428	169366	14	169380	292808	0	323
SFB 	ASO	ORLANDO SANFORD INTL                              	ORLANDO	FL	7	1	S	2016	0	1295796	466	1296262	18293	88962	25096	169	132520	152790	1	152791	285311	0	350
SFB 	ASO	ORLANDO SANFORD INTL                              	ORLANDO	FL	7	1	S	2017	0	1372136	7651	1379787	19760	86500	23897	158	130315	172695	34	172729	303044	0	350
SFB 	ASO	ORLANDO SANFORD INTL                              	ORLANDO	FL	7	1	S	2018	0	1497732	7383	1505115	20831	96343	21657	149	138980	182613	42	182655	321635	0	344
SFB 	ASO	ORLANDO SANFORD INTL                              	ORLANDO	FL	7	1	S	2019	0	1565986	6852	1572838	21508	109499	20633	242	151882	190345	42	190387	342269	0	348
SFB 	ASO	ORLANDO SANFORD INTL                              	ORLANDO	FL	7	1	S	2020	0	953329	241	953570	16277	94143	20255	273	130948	143234	68	143302	274250	0	326
SFB 	ASO	ORLANDO SANFORD INTL                              	ORLANDO	FL	7	1	S	2021	0	1043005	5	1043010	17578	47477	23239	334	88628	94281	74	94355	182983	0	286
SFB 	ASO	ORLANDO SANFORD INTL                              	ORLANDO	FL	7	1	S	2022	0	1356109	9	1356118	17699	38094	25669	517	81979	94793	97	94890	176869	0	293
SFB 	ASO	ORLANDO SANFORD INTL                              	ORLANDO	FL	7	1	S	2023	0	1428002	9	1428011	18119	58775	28866	574	106334	142005	127	142132	248466	0	297
SRQ 	ASO	SARASOTA/BRADENTON INTL                           	SARASOTA/BRADENTON	FL	7	1	S	2013	0	508086	82254	590340	10908	5510	52618	1380	70416	28320	739	29059	99475	0	260
SRQ 	ASO	SARASOTA/BRADENTON INTL                           	SARASOTA/BRADENTON	FL	7	1	S	2014	0	490104	102609	592713	10606	5756	52526	1707	70595	29578	716	30294	100889	0	226
SRQ 	ASO	SARASOTA/BRADENTON INTL                           	SARASOTA/BRADENTON	FL	7	1	S	2015	0	486440	118819	605259	11156	6975	53378	2016	73525	28983	559	29542	103067	0	244
SRQ 	ASO	SARASOTA/BRADENTON INTL                           	SARASOTA/BRADENTON	FL	7	1	S	2016	0	477051	122569	599620	11494	7636	54442	1962	75534	29306	507	29813	105347	0	261
SRQ 	ASO	SARASOTA/BRADENTON INTL                           	SARASOTA/BRADENTON	FL	7	1	S	2017	0	458053	131230	589283	11000	7708	54896	1479	75083	25202	290	25492	100575	0	261
SRQ 	ASO	SARASOTA/BRADENTON INTL                           	SARASOTA/BRADENTON	FL	7	1	S	2018	0	487469	152500	639969	12129	9177	58885	1697	81888	32415	500	32915	114803	0	272
SRQ 	ASO	SARASOTA/BRADENTON INTL                           	SARASOTA/BRADENTON	FL	7	1	S	2019	0	725975	158901	884876	15867	10183	63609	1773	91432	37427	649	38076	129508	0	314
SRQ 	ASO	SARASOTA/BRADENTON INTL                           	SARASOTA/BRADENTON	FL	7	1	S	2020	0	589940	141203	731143	15995	9868	57926	2061	85850	37842	637	38479	124329	0	298
SRQ 	ASO	SARASOTA/BRADENTON INTL                           	SARASOTA/BRADENTON	FL	7	1	S	2021	0	1069199	205378	1274577	27821	12415	68713	2021	110970	32999	699	33698	144668	0	333
SRQ 	ASO	SARASOTA/BRADENTON INTL                           	SARASOTA/BRADENTON	FL	7	1	S	2022	0	1718548	149662	1868210	31293	14125	73312	1877	120607	34571	488	35059	155666	0	336
SRQ 	ASO	SARASOTA/BRADENTON INTL                           	SARASOTA/BRADENTON	FL	7	1	S	2023	0	2060650	48524	2109174	31876	15213	67754	1518	116361	40577	252	40829	157190	0	343
SAV 	ASO	SAVANNAH/HILTON HEAD INTL                         	SAVANNAH	GA	3	1	S	2013	0	329587	467826	797413	15210	20748	31116	5545	72619	13059	1370	14429	87048	146702	118
SAV 	ASO	SAVANNAH/HILTON HEAD INTL                         	SAVANNAH	GA	3	1	S	2014	0	419454	475538	894992	17325	20579	30999	6277	75180	7890	1887	9777	84957	141532	126
SAV 	ASO	SAVANNAH/HILTON HEAD INTL                         	SAVANNAH	GA	3	1	S	2015	0	492949	474139	967088	19219	19845	31146	7634	77844	7292	1698	8990	86834	143280	116
SAV 	ASO	SAVANNAH/HILTON HEAD INTL                         	SAVANNAH	GA	3	1	S	2016	0	549882	501009	1050891	23523	19056	33776	6127	82482	9570	1231	10801	93283	151321	134
SAV 	ASO	SAVANNAH/HILTON HEAD INTL                         	SAVANNAH	GA	3	1	S	2017	0	659462	488173	1147635	24521	19966	35117	6379	85983	6690	1295	7985	93968	154294	126
SAV 	ASO	SAVANNAH/HILTON HEAD INTL                         	SAVANNAH	GA	3	1	S	2018	0	828145	484689	1312834	27141	20417	32800	7074	87432	7080	1088	8168	95600	151210	122
SAV 	ASO	SAVANNAH/HILTON HEAD INTL                         	SAVANNAH	GA	3	1	S	2019	0	920571	522808	1443379	30472	18798	36387	5986	91643	12297	1878	14175	105818	160971	129
SAV 	ASO	SAVANNAH/HILTON HEAD INTL                         	SAVANNAH	GA	3	1	S	2020	0	456172	329357	785529	21991	14365	35595	5477	77428	14657	1614	16271	93699	137982	134
SAV 	ASO	SAVANNAH/HILTON HEAD INTL                         	SAVANNAH	GA	3	1	S	2021	0	632148	485036	1117184	31259	13355	44402	5864	94880	13323	1473	14796	109676	176658	150
SAV 	ASO	SAVANNAH/HILTON HEAD INTL                         	SAVANNAH	GA	3	1	S	2022	0	1127468	559678	1687146	36662	14825	49583	4583	105653	11257	1276	12533	118186	187249	150
SAV 	ASO	SAVANNAH/HILTON HEAD INTL                         	SAVANNAH	GA	3	1	S	2023	0	1377451	493623	1871074	37364	15870	48753	3987	105974	5194	645	5839	111813	180264	156
LEX 	ASO	Blue Grass                                                                                          	LEXINGTON	KY	3	1	S	2013	0	142075	389320	531395	3976	24791	29054	1486	59307	5025	361	5386	64693	120370	110
LEX 	ASO	Blue Grass                                                                                          	LEXINGTON	KY	3	1	S	2014	0	182502	395617	578119	5253	24053	30574	1344	61224	6479	178	6657	67881	120408	110
LEX 	ASO	Blue Grass                                                                                          	LEXINGTON	KY	3	1	S	2015	0	213694	387164	600858	6413	24248	31153	1418	63232	5727	278	6005	69237	125993	94
LEX 	ASO	Blue Grass                                                                                          	LEXINGTON	KY	3	1	S	2016	0	238638	391576	630214	9844	20865	31465	1608	63782	5215	296	5511	69293	129652	101
LEX 	ASO	Blue Grass                                                                                          	LEXINGTON	KY	3	1	S	2017	0	250435	389261	639696	11652	19917	31695	1714	64978	6318	367	6685	71663	132613	105
LEX 	ASO	Blue Grass                                                                                          	LEXINGTON	KY	3	1	S	2018	0	234690	408842	643532	15479	15407	31775	1642	64303	5837	383	6220	70523	130417	134
LEX 	ASO	Blue Grass                                                                                          	LEXINGTON	KY	3	1	S	2019	0	201817	493949	695766	15921	16094	33947	1449	67411	8398	278	8676	76087	134666	144
LEX 	ASO	Blue Grass                                                                                          	LEXINGTON	KY	3	1	S	2020	0	109993	294395	404388	10246	12452	30697	1236	54631	8534	221	8755	63386	115277	151
LEX 	ASO	Blue Grass                                                                                          	LEXINGTON	KY	3	1	S	2021	0	109579	283227	392806	9584	12426	36120	1809	59939	11396	82	11478	71417	129814	163
LEX 	ASO	Blue Grass                                                                                          	LEXINGTON	KY	3	1	S	2022	0	232034	339754	571788	11394	14435	43468	1635	70932	14107	400	14507	85439	146546	163
LEX 	ASO	Blue Grass                                                                                          	LEXINGTON	KY	3	1	S	2023	0	332941	300203	633144	15028	10924	45160	1691	72803	18135	408	18543	91346	151276	164
SDF 	ASO	LOUISVILLE MUHAMMAD ALI INTL                      	LOUISVILLE	KY	3	1	S	2013	0	897738	763595	1661333	92930	42505	10213	2840	148488	252	119	371	148859	206050	26
SDF 	ASO	LOUISVILLE MUHAMMAD ALI INTL                      	LOUISVILLE	KY	3	1	S	2014	0	942957	711232	1654189	96633	36755	11619	2799	147806	431	242	673	148479	205003	27
SDF 	ASO	LOUISVILLE MUHAMMAD ALI INTL                      	LOUISVILLE	KY	3	1	S	2015	0	855274	776478	1631752	102860	30108	11560	2953	147481	458	131	589	148070	203499	23
SDF 	ASO	LOUISVILLE MUHAMMAD ALI INTL                      	LOUISVILLE	KY	3	1	S	2016	0	860498	768257	1628755	110487	27948	11340	2706	152481	637	213	850	153331	208772	35
SDF 	ASO	LOUISVILLE MUHAMMAD ALI INTL                      	LOUISVILLE	KY	3	1	S	2017	0	854451	800153	1654604	123002	24404	10573	2887	160866	711	213	924	161790	219719	27
SDF 	ASO	LOUISVILLE MUHAMMAD ALI INTL                      	LOUISVILLE	KY	3	1	S	2018	0	967375	849750	1817125	127716	25750	11574	2327	167367	573	105	678	168045	224892	36
SDF 	ASO	LOUISVILLE MUHAMMAD ALI INTL                      	LOUISVILLE	KY	3	1	S	2019	0	1115241	903961	2019202	136394	24002	10311	2121	172828	510	176	686	173514	232853	29
SDF 	ASO	LOUISVILLE MUHAMMAD ALI INTL                      	LOUISVILLE	KY	3	1	S	2020	0	597391	519893	1117284	132437	16925	7025	1547	157934	369	137	506	158440	211389	29
SDF 	ASO	LOUISVILLE MUHAMMAD ALI INTL                      	LOUISVILLE	KY	3	1	S	2021	0	658891	581490	1240381	138351	16102	8383	2119	164955	558	117	675	165630	226816	29
SDF 	ASO	LOUISVILLE MUHAMMAD ALI INTL                      	LOUISVILLE	KY	3	1	S	2022	0	1134071	754463	1888534	148668	16701	10287	1730	177386	475	86	561	177947	248277	31
SDF 	ASO	LOUISVILLE MUHAMMAD ALI INTL                      	LOUISVILLE	KY	3	1	S	2023	0	1483601	680002	2163603	147817	15019	9808	1917	174561	186	141	327	174888	245596	31
JAN 	ASO	JACKSON-MEDGAR WILEY EVERS INTL                   	JACKSON	MS	3	1	S	2013	0	273176	333140	606316	7781	16579	8394	5423	38177	859	13801	14660	52837	81544	35
JAN 	ASO	JACKSON-MEDGAR WILEY EVERS INTL                   	JACKSON	MS	3	1	S	2014	0	264774	289477	554251	7588	13916	8837	6959	37300	1105	18450	19555	56855	79099	31
JAN 	ASO	JACKSON-MEDGAR WILEY EVERS INTL                   	JACKSON	MS	3	1	S	2015	0	204785	295125	499910	6343	13985	7697	6871	34896	870	17556	18426	53322	76835	17
JAN 	ASO	JACKSON-MEDGAR WILEY EVERS INTL                   	JACKSON	MS	3	1	S	2016	0	207394	286937	494331	8402	11177	7854	7652	35085	1157	18507	19664	54749	78010	28
JAN 	ASO	JACKSON-MEDGAR WILEY EVERS INTL                   	JACKSON	MS	3	1	S	2017	0	198597	265262	463859	8720	10998	7993	8685	36396	999	20115	21114	57510	78773	30
JAN 	ASO	JACKSON-MEDGAR WILEY EVERS INTL                   	JACKSON	MS	3	1	S	2018	0	213431	256586	470017	9557	9107	7691	7006	33361	954	18855	19809	53170	74179	36
JAN 	ASO	JACKSON-MEDGAR WILEY EVERS INTL                   	JACKSON	MS	3	1	S	2019	0	266505	280825	547330	11478	7929	7174	8028	34609	757	16915	17672	52281	74331	36
JAN 	ASO	JACKSON-MEDGAR WILEY EVERS INTL                   	JACKSON	MS	3	1	S	2020	0	91388	201399	292787	8111	5349	5898	6400	25758	745	14378	15123	40881	57222	37
JAN 	ASO	JACKSON-MEDGAR WILEY EVERS INTL                   	JACKSON	MS	3	1	S	2021	0	108614	253222	361836	11340	6356	7878	9050	34624	2298	19691	21989	56613	68628	36
JAN 	ASO	JACKSON-MEDGAR WILEY EVERS INTL                   	JACKSON	MS	3	1	S	2022	0	349044	242583	591627	14968	6540	8447	8907	38862	2089	18976	21065	59927	77058	36
JAN 	ASO	JACKSON-MEDGAR WILEY EVERS INTL                   	JACKSON	MS	3	1	S	2023	0	379416	246772	626188	14660	7376	7462	9111	38609	1093	8051	9144	47753	75710	37
AVL 	ASO	ASHEVILLE RGNL                                    	ASHEVILLE	NC	3	1	S	2013	0	62926	264547	327473	4691	12398	25901	3414	46404	13976	1397	15373	61777	67443	166
AVL 	ASO	ASHEVILLE RGNL                                    	ASHEVILLE	NC	3	1	S	2014	0	119227	254804	374031	5599	10648	26620	3709	46576	19863	2428	22291	68867	67610	174
AVL 	ASO	ASHEVILLE RGNL                                    	ASHEVILLE	NC	3	1	S	2015	0	186529	209689	396218	5751	10020	27493	4358	47622	13458	1798	15256	62878	68652	132
AVL 	ASO	ASHEVILLE RGNL                                    	ASHEVILLE	NC	3	1	S	2016	0	182808	218168	400976	6596	10029	28236	3141	48002	15400	1286	16686	64688	70321	133
AVL 	ASO	ASHEVILLE RGNL                                    	ASHEVILLE	NC	3	1	S	2017	0	225761	230825	456586	7771	10358	27582	3075	48786	14216	1491	15707	64493	75241	132
AVL 	ASO	ASHEVILLE RGNL                                    	ASHEVILLE	NC	3	1	S	2018	0	272491	265960	538451	8630	10401	27464	2686	49181	14159	871	15030	64211	73769	115
AVL 	ASO	ASHEVILLE RGNL                                    	ASHEVILLE	NC	3	1	S	2019	0	416402	340502	756904	12132	11144	28325	2502	54103	16410	557	16967	71070	77900	140
AVL 	ASO	ASHEVILLE RGNL                                    	ASHEVILLE	NC	3	1	S	2020	0	257448	220784	478232	10198	8154	24740	1892	44984	15182	363	15545	60529	65076	152
AVL 	ASO	ASHEVILLE RGNL                                    	ASHEVILLE	NC	3	1	S	2021	0	315683	295638	611321	13660	11411	29989	3090	58150	14194	777	14971	73121	82119	147
AVL 	ASO	ASHEVILLE RGNL                                    	ASHEVILLE	NC	3	1	S	2022	0	595515	290526	886041	15771	10721	30948	4345	61785	16209	955	17164	78949	86747	161
AVL 	ASO	ASHEVILLE RGNL                                    	ASHEVILLE	NC	3	1	S	2023	0	785100	281881	1066981	19665	10244	29345	3295	62549	16292	766	17058	79607	86655	165
GSO 	ASO	PIEDMONT TRIAD INTL                               	GREENSBORO	NC	3	1	S	2013	0	247184	613939	861123	19920	26578	25469	1388	73355	8868	512	9380	82735	154459	86
GSO 	ASO	PIEDMONT TRIAD INTL                               	GREENSBORO	NC	3	1	S	2014	0	267729	583677	851406	20030	25344	24213	1626	71213	6218	560	6778	77991	150481	86
GSO 	ASO	PIEDMONT TRIAD INTL                               	GREENSBORO	NC	3	1	S	2015	0	272021	573731	845752	20412	26331	24038	1488	72269	5360	419	5779	78048	151259	86
GSO 	ASO	PIEDMONT TRIAD INTL                               	GREENSBORO	NC	3	1	S	2016	0	292691	551970	844661	20956	24813	23348	1491	70608	6428	528	6956	77564	155222	86
GSO 	ASO	PIEDMONT TRIAD INTL                               	GREENSBORO	NC	3	1	S	2017	0	316913	548703	865616	21037	25904	24815	1866	73622	6243	768	7011	80633	159945	86
GSO 	ASO	PIEDMONT TRIAD INTL                               	GREENSBORO	NC	3	1	S	2018	0	337830	577652	915482	20552	28316	24978	1448	75294	6906	393	7299	82593	152827	86
GSO 	ASO	PIEDMONT TRIAD INTL                               	GREENSBORO	NC	3	1	S	2019	0	438073	620653	1058726	27178	25989	25949	1534	80650	8246	398	8644	89294	156002	86
GSO 	ASO	PIEDMONT TRIAD INTL                               	GREENSBORO	NC	3	1	S	2020	0	238119	339046	577165	20262	17094	23496	1515	62367	10755	624	11379	73746	130677	107
GSO 	ASO	PIEDMONT TRIAD INTL                               	GREENSBORO	NC	3	1	S	2021	0	155365	340733	496098	22883	14840	26628	2394	66745	13810	1459	15269	82014	143855	107
GSO 	ASO	PIEDMONT TRIAD INTL                               	GREENSBORO	NC	3	1	S	2022	0	319831	477262	797093	29395	15333	31730	1986	78444	12615	885	13500	91944	158599	107
GSO 	ASO	PIEDMONT TRIAD INTL                               	GREENSBORO	NC	3	1	S	2023	0	451122	427082	878204	28269	14623	35410	2449	80751	18570	1201	19771	100522	160089	108
ILM 	ASO	WILMINGTON INTL                                   	WILMINGTON	NC	3	1	S	2013	0	76208	319357	395565	6623	13292	23711	4898	48524	2889	934	3823	52347	87109	104
ILM 	ASO	WILMINGTON INTL                                   	WILMINGTON	NC	3	1	S	2014	0	72825	305277	378102	5942	11089	20198	4505	41734	3364	1075	4439	46173	78992	116
ILM 	ASO	WILMINGTON INTL                                   	WILMINGTON	NC	3	1	S	2015	0	60221	324168	384389	6313	10141	20387	5263	42104	4297	2430	6727	48831	79479	99
ILM 	ASO	WILMINGTON INTL                                   	WILMINGTON	NC	3	1	S	2016	0	113847	293903	407750	7446	9225	21186	4537	42394	5581	1549	7130	49524	80716	101
ILM 	ASO	WILMINGTON INTL                                   	WILMINGTON	NC	3	1	S	2017	0	153007	266944	419951	7326	9938	23729	6056	47049	7133	2060	9193	56242	88045	102
ILM 	ASO	WILMINGTON INTL                                   	WILMINGTON	NC	3	1	S	2018	0	138040	310601	448641	7664	11680	25985	7649	52978	8286	2142	10428	63406	92639	104
ILM 	ASO	WILMINGTON INTL                                   	WILMINGTON	NC	3	1	S	2019	0	167315	358735	526050	8005	13943	25566	7460	54974	9166	3462	12628	67602	97979	105
ILM 	ASO	WILMINGTON INTL                                   	WILMINGTON	NC	3	1	S	2020	0	89980	227763	317743	7119	10181	24571	7571	49442	11676	3459	15135	64577	89603	107
ILM 	ASO	WILMINGTON INTL                                   	WILMINGTON	NC	3	1	S	2021	0	77212	318655	395867	10415	9955	28628	9235	58233	13220	4587	17807	76040	103197	107
ILM 	ASO	WILMINGTON INTL                                   	WILMINGTON	NC	3	1	S	2022	0	172534	350538	523072	12398	10596	30670	7408	61072	13670	3437	17107	78179	104711	107
ILM 	ASO	WILMINGTON INTL                                   	WILMINGTON	NC	3	1	S	2023	0	330445	310345	640790	15301	9903	32372	6110	63686	19935	3129	23064	86750	107024	111
CAE 	ASO	Columbia Metro                                                                                      	COLUMBIA	SC	3	1	S	2013	0	87782	395905	483687	5730	28085	14762	1695	50272	2116	508	2624	52896	96566	87
CAE 	ASO	Columbia Metro                                                                                      	COLUMBIA	SC	3	1	S	2014	0	96710	396830	493540	5590	26877	15238	1598	49303	2206	618	2824	52127	94797	95
CAE 	ASO	Columbia Metro                                                                                      	COLUMBIA	SC	3	1	S	2015	0	121318	404609	525927	7327	24992	14494	1962	48775	2403	1009	3412	52187	95429	96
CAE 	ASO	Columbia Metro                                                                                      	COLUMBIA	SC	3	1	S	2016	0	136003	416062	552065	8854	22930	14793	1526	48103	1926	818	2744	50847	95178	68
CAE 	ASO	Columbia Metro                                                                                      	COLUMBIA	SC	3	1	S	2017	0	125701	380297	505998	11612	19677	15720	1952	48961	3025	883	3908	52869	101391	70
CAE 	ASO	Columbia Metro                                                                                      	COLUMBIA	SC	3	1	S	2018	0	199185	343797	542982	13327	17864	15976	2234	49401	3038	1048	4086	53487	101463	87
CAE 	ASO	Columbia Metro                                                                                      	COLUMBIA	SC	3	1	S	2019	0	254704	380180	634884	16057	17576	16452	2590	52675	1809	1864	3673	56348	104536	81
CAE 	ASO	Columbia Metro                                                                                      	COLUMBIA	SC	3	1	S	2020	0	119738	250131	369869	13181	13774	14138	2997	44090	2876	2468	5344	49434	88773	84
CAE 	ASO	Columbia Metro                                                                                      	COLUMBIA	SC	3	1	S	2021	0	74626	276319	350945	13690	12849	17628	3166	47333	7026	2110	9136	56469	98277	81
CAE 	ASO	Columbia Metro                                                                                      	COLUMBIA	SC	3	1	S	2022	0	180051	325954	506005	15469	14355	20225	3860	53909	8629	1526	10155	64064	107676	76
CAE 	ASO	Columbia Metro                                                                                      	COLUMBIA	SC	3	1	S	2023	0	234123	322503	556626	14991	14806	19958	2966	52721	5992	1329	7321	60042	104626	78
GSP 	ASO	GREENVILLE SPARTANBURG INTL                       	GREER	SC	3	1	S	2013	0	409510	506184	915694	11742	25159	8422	1267	46590	651	342	993	47583	125056	12
GSP 	ASO	GREENVILLE SPARTANBURG INTL                       	GREER	SC	3	1	S	2014	0	425257	515419	940676	11599	23197	8306	869	43971	327	307	634	44605	119223	12
GSP 	ASO	GREENVILLE SPARTANBURG INTL                       	GREER	SC	3	1	S	2015	0	435353	509388	944741	12892	20440	8390	1164	42886	318	380	698	43584	120374	16
GSP 	ASO	GREENVILLE SPARTANBURG INTL                       	GREER	SC	3	1	S	2016	0	450296	535300	985596	15960	18269	7499	1715	43443	380	768	1148	44591	127778	16
GSP 	ASO	GREENVILLE SPARTANBURG INTL                       	GREER	SC	3	1	S	2017	0	481473	538708	1020181	19847	14419	7880	1942	44088	354	339	693	44781	136830	16
GSP 	ASO	GREENVILLE SPARTANBURG INTL                       	GREER	SC	3	1	S	2018	0	586483	519204	1105687	22921	13693	8916	2470	48000	376	514	890	48890	138253	16
GSP 	ASO	GREENVILLE SPARTANBURG INTL                       	GREER	SC	3	1	S	2019	0	656801	595465	1252266	28060	12307	9127	2646	52140	433	675	1108	53248	142358	25
GSP 	ASO	GREENVILLE SPARTANBURG INTL                       	GREER	SC	3	1	S	2020	0	360929	364183	725112	22562	8094	7694	2008	40358	667	629	1296	41654	124723	26
GSP 	ASO	GREENVILLE SPARTANBURG INTL                       	GREER	SC	3	1	S	2021	0	281804	436439	718243	24101	7338	9539	2449	43427	661	868	1529	44956	143561	28
GSP 	ASO	GREENVILLE SPARTANBURG INTL                       	GREER	SC	3	1	S	2022	0	504722	567756	1072478	28265	7775	11059	2534	49633	1377	1144	2521	52154	158934	28
GSP 	ASO	GREENVILLE SPARTANBURG INTL                       	GREER	SC	3	1	S	2023	0	758917	449855	1208772	28460	6224	10761	2928	48373	2214	1663	3877	52250	154316	28
MYR 	ASO	MYRTLE BEACH INTL                                 	MYRTLE BEACH	SC	3	1	S	2013	0	504351	302185	806536	15181	106768	11107	3373	136429	4346	1492	5838	142267	144250	48
MYR 	ASO	MYRTLE BEACH INTL                                 	MYRTLE BEACH	SC	3	1	S	2014	0	587395	271304	858699	15942	116720	11604	3395	147661	2233	1300	3533	151194	160995	57
MYR 	ASO	MYRTLE BEACH INTL                                 	MYRTLE BEACH	SC	3	1	S	2015	0	647736	247939	895675	15675	150360	12175	3195	181405	2301	1359	3660	185065	189668	55
MYR 	ASO	MYRTLE BEACH INTL                                 	MYRTLE BEACH	SC	3	1	S	2016	0	690906	250462	941368	17656	77518	12863	3346	111383	3810	1069	4879	116262	173013	56
MYR 	ASO	MYRTLE BEACH INTL                                 	MYRTLE BEACH	SC	3	1	S	2017	0	846220	219767	1065987	19490	75981	13756	3799	113026	4449	1731	6180	119206	182580	57
MYR 	ASO	MYRTLE BEACH INTL                                 	MYRTLE BEACH	SC	3	1	S	2018	0	1034268	214432	1248700	23547	72669	15022	4908	116146	5427	1566	6993	123139	181366	58
MYR 	ASO	MYRTLE BEACH INTL                                 	MYRTLE BEACH	SC	3	1	S	2019	0	1054756	228173	1282929	23556	73061	15232	5611	117460	5987	2201	8188	125648	174549	60
